ZoneName	Time	SystemTime	Frame	Velocity	LaneName	LanePos	LaneIndex	LaneCount	LaneHeading	SpeedLimit	Steer	Accel	Brake	Gear	Horn	SubjectEngineRPM	SubjectHeading	SubjectPitch	SubjectRoll	SubjectX	SubjectY	SubjectZ	Signal	LatAccel	LongAccel	Collision	CollisionAngle	CollisionVelocity	VehAhead	HeadwayTime	HeadwayDist	TTC	TerrainType	CultureType	Slip	DigitalInputs	DigitalInputs2	ActiveTrigger	EntityName	DistToEntity	TimeToEntity	EntityVelocity	EntityAccel	EntityHeading	EntityX	EntityY	EntityZ	GrabData	FalseColumn	MissColumn	TempColumn	EventType	
Unknown	190.13713	01/03/0118 09:01.11	00011408	20.823	Inter685t1-0	-0.564	1	1	90.000	11.111	-0.3	0.189	0.000	D	F	1848.3	89.496	0.187	0.009	1359.339	496.961	0.026	-	-0.042	0.153	-	-	-	44	1.585	33.006	2.954	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	190.15381	01/03/0118 09:01.11	00011409	20.825	Inter685t1-0	-0.567	1	1	90.000	11.111	-0.2	0.182	0.000	D	F	1835.3	89.494	0.187	0.008	1359.686	496.964	0.026	-	-0.040	0.148	-	-	-	44	1.576	32.820	2.935	PAVEMENT_GENERAL	Urban	F	1111101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	190.17047	01/03/0118 09:01.11	00011410	20.828	Inter685t1-0	-0.570	1	1	90.000	11.111	-0.1	0.173	0.000	D	F	1816.1	89.491	0.187	0.006	1360.033	496.966	0.026	-	-0.037	0.141	-	-	-	44	1.567	32.634	2.915	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	190.18713	01/03/0118 09:01.11	00011411	20.830	Inter685t1-0	-0.573	1	1	90.000	11.111	-0.0	0.155	0.000	D	F	1788.7	89.489	0.187	0.005	1360.381	496.969	0.026	-	-0.035	0.128	-	-	-	44	1.558	32.447	2.896	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	190.20380	01/03/0118 09:01.11	00011412	20.831	Inter685t1-0	-0.576	1	1	90.000	11.111	0.0	0.139	0.000	D	F	1750.8	89.487	0.187	0.004	1360.728	496.972	0.026	-	-0.033	0.109	-	-	-	44	1.549	32.260	2.877	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	190.22047	01/03/0118 09:01.11	00011413	20.832	Inter685t1-0	-0.579	1	1	90.000	11.111	0.1	0.113	0.000	D	F	1703.3	89.485	0.186	0.003	1361.075	496.975	0.026	-	-0.031	0.082	-	-	-	44	1.540	32.073	2.858	PAVEMENT_GENERAL	Urban	F	1111101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	190.23714	01/03/0118 09:01.11	00011414	20.832	Inter685t1-0	-0.582	1	1	90.000	11.111	0.2	0.085	0.000	D	F	1641.7	89.484	0.186	0.002	1361.422	496.978	0.026	-	-0.029	0.045	-	-	-	44	1.531	31.886	2.839	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	190.25380	01/03/0118 09:01.11	00011415	20.831	Inter685t1-0	-0.585	1	1	90.000	11.111	0.2	0.049	0.000	D	F	1560.8	89.483	0.185	0.002	1361.769	496.981	0.026	-	-0.027	-0.003	-	-	-	44	1.522	31.699	2.820	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	190.27048	01/03/0118 09:01.11	00011416	20.829	Inter685t1-0	-0.588	1	1	90.000	11.111	0.3	0.009	0.000	D	F	1467.2	89.482	0.183	0.001	1362.116	496.984	0.026	-	-0.024	-0.064	-	-	-	44	1.513	31.512	2.802	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	190.28714	01/03/0118 09:01.11	00011417	20.826	Inter685t1-0	-0.591	1	1	90.000	11.111	0.3	0.000	0.000	D	F	1376.9	89.481	0.181	0.000	1362.464	496.987	0.026	-	-0.022	-0.144	-	-	-	44	1.504	31.325	2.784	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	190.30380	01/03/0118 09:01.11	00011418	20.820	Inter685t1-0	-0.594	1	1	90.000	11.111	0.3	0.000	0.000	D	F	1332.4	89.481	0.179	0.000	1362.811	496.990	0.026	-	-0.019	-0.249	-	-	-	44	1.496	31.137	2.767	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	190.32048	01/03/0118 09:01.11	00011419	20.812	Inter685t1-0	-0.597	1	1	90.000	11.111	0.4	0.000	0.000	D	F	1318.0	89.481	0.176	-0.000	1363.157	496.993	0.026	-	-0.016	-0.366	-	-	-	44	1.487	30.950	2.750	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	190.33714	01/03/0118 09:01.11	00011420	20.803	Inter685t1-0	-0.600	1	1	90.000	11.111	0.4	0.000	0.000	D	F	1320.4	89.481	0.172	-0.000	1363.504	496.996	0.026	-	-0.013	-0.471	-	-	-	44	1.479	30.762	2.734	PAVEMENT_GENERAL	Urban	F	1111101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	190.35381	01/03/0118 09:01.11	00011421	20.793	Inter685t1-0	-0.603	1	1	90.000	11.111	0.5	0.000	0.000	D	F	1332.3	89.481	0.168	-0.001	1363.851	497.000	0.027	-	-0.010	-0.554	-	-	-	44	1.470	30.575	2.717	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	190.37047	01/03/0118 09:01.11	00011422	20.782	Inter685t1-0	-0.606	1	1	90.000	11.111	0.5	0.000	0.000	D	F	1349.7	89.482	0.165	-0.001	1364.197	497.003	0.027	-	-0.007	-0.613	-	-	-	44	1.462	30.387	2.701	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	190.38715	01/03/0118 09:01.12	00011423	20.771	Inter685t1-0	-0.609	1	1	90.000	11.111	0.6	0.000	0.000	D	F	1369.7	89.483	0.161	-0.001	1364.543	497.006	0.027	-	-0.004	-0.648	-	-	-	44	1.454	30.200	2.685	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	190.40381	01/03/0118 09:01.12	00011424	20.760	Inter685t1-0	-0.613	1	1	90.000	11.111	0.6	0.000	0.000	D	F	1389.2	89.484	0.159	-0.001	1364.890	497.009	0.027	-	-0.001	-0.667	-	-	-	44	1.446	30.013	2.669	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	190.42047	01/03/0118 09:01.12	00011425	20.748	Inter685t1-0	-0.616	1	1	90.000	11.111	0.7	0.000	0.000	D	F	1406.8	89.485	0.157	-0.001	1365.235	497.012	0.027	-	0.003	-0.675	-	-	-	44	1.437	29.826	2.654	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	190.43715	01/03/0118 09:01.12	00011426	20.737	Inter685t1-0	-0.619	1	1	90.000	11.111	0.7	0.000	0.000	D	F	1416.6	89.487	0.157	-0.002	1365.581	497.015	0.028	-	0.007	-0.674	-	-	-	44	1.429	29.638	2.638	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	190.45381	01/03/0118 09:01.12	00011427	20.727	Inter685t1-0	-0.622	1	1	90.000	11.111	0.8	0.000	0.000	D	F	1408.5	89.489	0.157	-0.002	1365.927	497.018	0.028	-	0.012	-0.657	-	-	-	44	1.421	29.451	2.621	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	190.47047	01/03/0118 09:01.12	00011428	20.716	Inter685t1-0	-0.625	1	1	90.000	11.111	0.9	0.000	0.000	D	F	1406.6	89.491	0.159	-0.003	1366.272	497.021	0.028	-	0.018	-0.632	-	-	-	44	1.413	29.264	2.605	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	190.48714	01/03/0118 09:01.12	00011429	20.706	Inter685t1-0	-0.628	1	1	90.000	11.111	0.9	0.000	0.000	D	F	1410.8	89.494	0.162	-0.003	1366.617	497.024	0.028	-	0.023	-0.620	-	-	-	44	1.404	29.077	2.589	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	190.50381	01/03/0118 09:01.12	00011430	20.696	Inter685t1-0	-0.631	1	1	90.000	11.111	1.0	0.000	0.000	D	F	1409.2	89.496	0.165	-0.004	1366.962	497.027	0.029	-	0.028	-0.619	-	-	-	44	1.396	28.890	2.573	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	190.52048	01/03/0118 09:01.12	00011431	20.686	Inter685t1-0	-0.634	1	1	90.000	11.111	1.1	0.000	0.000	D	F	1409.7	89.499	0.168	-0.005	1367.307	497.030	0.029	-	0.033	-0.614	-	-	-	44	1.388	28.703	2.557	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	190.53714	01/03/0118 09:01.12	00011432	20.675	Inter685t1-0	-0.636	1	1	90.000	11.111	1.2	0.000	0.000	D	F	1408.3	89.503	0.171	-0.005	1367.652	497.033	0.029	-	0.039	-0.613	-	-	-	44	1.379	28.516	2.540	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	190.55382	01/03/0118 09:01.12	00011433	20.665	Inter685t1-0	-0.639	1	1	90.000	11.111	1.3	0.000	0.000	D	F	1408.4	89.506	0.174	-0.006	1367.996	497.036	0.029	-	0.044	-0.611	-	-	-	44	1.371	28.329	2.524	PAVEMENT_GENERAL	Urban	F	1111101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	190.57048	01/03/0118 09:01.12	00011434	20.655	Inter685t1-0	-0.642	1	1	90.000	11.111	1.3	0.000	0.000	D	F	1408.1	89.510	0.176	-0.007	1368.341	497.038	0.029	-	0.049	-0.610	-	-	-	44	1.363	28.148	2.508	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	190.58714	01/03/0118 09:01.12	00011435	20.645	Inter685t1-0	-0.645	1	1	90.000	11.111	1.4	0.000	0.000	D	F	1407.2	89.515	0.178	-0.008	1368.685	497.041	0.029	-	0.055	-0.610	-	-	-	44	1.354	27.961	2.492	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	190.60381	01/03/0118 09:01.12	00011436	20.635	Inter685t1-0	-0.648	1	1	90.000	11.111	1.5	0.000	0.000	D	F	1406.7	89.520	0.179	-0.009	1369.029	497.044	0.029	-	0.060	-0.610	-	-	-	44	1.346	27.774	2.476	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	190.62048	01/03/0118 09:01.12	00011437	20.624	Inter685t1-0	-0.651	1	1	90.000	11.111	1.5	0.000	0.000	D	F	1405.9	89.525	0.180	-0.010	1369.373	497.047	0.029	-	0.066	-0.610	-	-	-	44	1.338	27.588	2.460	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	190.63715	01/03/0118 09:01.12	00011438	20.614	Inter685t1-0	-0.654	1	1	90.000	11.111	1.6	0.000	0.000	D	F	1405.3	89.530	0.180	-0.011	1369.716	497.050	0.029	-	0.072	-0.611	-	-	-	44	1.329	27.401	2.443	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	190.65381	01/03/0118 09:01.12	00011439	20.604	Inter685t1-0	-0.657	1	1	90.000	11.111	1.6	0.000	0.000	D	F	1404.7	89.536	0.180	-0.012	1370.060	497.053	0.029	-	0.078	-0.611	-	-	-	44	1.321	27.214	2.427	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	190.67049	01/03/0118 09:01.12	00011440	20.594	Inter685t1-0	-0.660	1	1	90.000	11.111	1.7	0.000	0.000	D	F	1404.1	89.542	0.180	-0.013	1370.403	497.056	0.029	-	0.084	-0.612	-	-	-	44	1.312	27.027	2.384	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	190.68715	01/03/0118 09:01.12	00011441	20.584	Inter685t1-0	-0.662	1	1	90.000	11.111	1.7	0.000	0.000	D	F	1403.2	89.548	0.179	-0.014	1370.746	497.058	0.029	-	0.089	-0.612	-	-	-	44	1.304	26.838	2.368	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	190.70381	01/03/0118 09:01.12	00011442	20.573	Inter685t1-0	-0.665	1	1	90.000	11.111	1.7	0.000	0.000	D	F	1402.7	89.555	0.179	-0.014	1371.089	497.061	0.029	-	0.095	-0.613	-	-	-	44	1.295	26.650	2.352	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	190.72047	01/03/0118 09:01.12	00011443	20.563	Inter685t1-0	-0.668	1	1	90.000	11.111	1.8	0.000	0.000	D	F	1402.1	89.562	0.178	-0.015	1371.432	497.064	0.029	-	0.101	-0.613	-	-	-	44	1.287	26.461	2.335	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	190.73715	01/03/0118 09:01.12	00011444	20.553	Inter685t1-0	-0.670	1	1	90.000	11.111	1.8	0.000	0.000	D	F	1401.4	89.569	0.178	-0.016	1371.775	497.067	0.029	-	0.106	-0.613	-	-	-	44	1.278	26.272	2.319	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	190.75381	01/03/0118 09:01.12	00011445	20.543	Inter685t1-0	-0.673	1	1	90.000	11.111	1.8	0.000	0.000	D	F	1400.6	89.577	0.177	-0.017	1372.117	497.069	0.029	-	0.111	-0.613	-	-	-	44	1.270	26.084	2.303	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	190.77048	01/03/0118 09:01.12	00011446	20.533	Inter685t1-0	-0.676	1	1	90.000	11.111	1.9	0.000	0.000	D	F	1400.0	89.585	0.177	-0.017	1372.459	497.072	0.029	-	0.117	-0.613	-	-	-	44	1.261	25.895	2.287	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	190.78716	01/03/0118 09:01.12	00011447	20.522	Inter685t1-0	-0.678	1	1	90.000	11.111	1.9	0.000	0.000	D	F	1399.3	89.593	0.177	-0.018	1372.801	497.074	0.029	-	0.122	-0.613	-	-	-	44	1.253	25.706	2.270	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	190.80382	01/03/0118 09:01.12	00011448	20.512	Inter685t1-0	-0.681	1	1	90.000	11.111	1.9	0.000	0.000	D	F	1398.7	89.601	0.177	-0.019	1373.143	497.077	0.029	-	0.128	-0.613	-	-	-	44	1.244	25.518	2.254	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	190.82048	01/03/0118 09:01.12	00011449	20.502	Inter685t1-0	-0.683	1	1	90.000	11.111	2.0	0.000	0.000	D	F	1397.9	89.610	0.177	-0.019	1373.485	497.079	0.029	-	0.133	-0.612	-	-	-	44	1.235	25.329	2.238	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	190.83714	01/03/0118 09:01.12	00011450	20.491	Inter685t1-0	-0.686	1	1	90.000	11.111	2.0	0.000	0.030	D	F	1396.0	89.618	0.177	-0.020	1373.827	497.082	0.029	-	0.139	-0.617	-	-	-	44	1.227	25.140	2.222	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	190.85382	01/03/0118 09:01.12	00011451	20.478	Inter685t1-0	-0.688	1	1	90.000	11.111	2.0	0.000	0.063	D	F	1390.5	89.627	0.177	-0.020	1374.168	497.084	0.029	-	0.140	-0.701	-	-	-	44	1.218	24.952	2.206	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	190.87048	01/03/0118 09:01.12	00011452	20.459	Inter685t1-0	-0.691	1	1	90.000	11.111	2.1	0.000	0.090	D	F	1383.6	89.636	0.176	-0.021	1374.509	497.087	0.030	-	0.134	-0.903	-	-	-	44	1.210	24.764	2.191	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	190.88715	01/03/0118 09:01.12	00011453	20.435	Inter685t1-0	-0.693	1	1	90.000	11.111	2.1	0.000	0.122	D	F	1375.8	89.645	0.173	-0.021	1374.850	497.089	0.030	-	0.130	-1.189	-	-	-	44	1.203	24.576	2.178	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	190.90382	01/03/0118 09:01.12	00011454	20.405	Inter685t1-0	-0.695	1	1	90.000	11.111	2.2	0.000	0.155	D	F	1367.0	89.654	0.167	-0.021	1375.190	497.091	0.030	-	0.129	-1.532	-	-	-	44	1.195	24.388	2.165	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	190.92049	01/03/0118 09:01.12	00011455	20.367	Inter685t1-0	-0.698	1	1	90.000	11.111	2.2	0.000	0.191	D	F	1357.5	89.663	0.158	-0.020	1375.530	497.094	0.030	-	0.131	-1.921	-	-	-	44	1.188	24.200	2.154	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	190.93715	01/03/0118 09:01.12	00011456	20.322	Inter685t1-0	-0.700	1	1	90.000	11.111	2.3	0.000	0.215	D	F	1348.5	89.672	0.146	-0.020	1375.869	497.096	0.030	-	0.134	-2.334	-	-	-	44	1.182	24.014	2.145	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	190.95381	01/03/0118 09:01.12	00011457	20.271	Inter685t1-0	-0.702	1	1	90.000	11.111	2.3	0.000	0.230	D	F	1340.6	89.682	0.132	-0.019	1376.207	497.098	0.030	-	0.138	-2.732	-	-	-	44	1.175	23.827	2.136	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	190.97049	01/03/0118 09:01.12	00011458	20.216	Inter685t1-0	-0.704	1	1	90.000	11.111	2.4	0.000	0.239	D	F	1334.5	89.691	0.116	-0.019	1376.544	497.100	0.030	-	0.142	-3.070	-	-	-	44	1.169	23.642	2.128	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	190.98715	01/03/0118 09:01.12	00011459	20.158	Inter685t1-0	-0.706	1	1	90.000	11.111	2.5	0.000	0.239	D	F	1329.6	89.701	0.100	-0.019	1376.881	497.102	0.031	-	0.147	-3.311	-	-	-	44	1.164	23.458	2.121	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	191.00381	01/03/0118 09:01.12	00011460	20.099	Inter685t1-0	-0.708	1	1	90.000	11.111	2.6	0.000	0.242	D	F	1325.5	89.711	0.085	-0.019	1377.216	497.105	0.031	-	0.151	-3.457	-	-	-	44	1.158	23.274	2.114	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	191.02049	01/03/0118 09:01.12	00011461	20.039	Inter685t1-0	-0.710	1	1	90.000	11.111	2.7	0.000	0.245	D	F	1321.2	89.721	0.073	-0.019	1377.550	497.107	0.031	-	0.157	-3.539	-	-	-	44	1.152	23.091	2.108	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	191.03716	01/03/0118 09:01.12	00011462	19.979	Inter685t1-0	-0.712	1	1	90.000	11.111	2.8	0.000	0.251	D	F	1316.9	89.731	0.064	-0.020	1377.884	497.108	0.032	-	0.162	-3.590	-	-	-	44	1.147	22.909	2.101	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	191.05382	01/03/0118 09:01.12	00011463	19.918	Inter685t1-0	-0.714	1	1	90.000	11.111	2.9	0.000	0.251	D	F	1312.5	89.742	0.059	-0.020	1378.216	497.110	0.032	-	0.168	-3.625	-	-	-	44	1.141	22.728	2.095	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	191.07050	01/03/0118 09:01.12	00011464	19.857	Inter685t1-0	-0.716	1	1	90.000	11.111	3.0	0.000	0.254	D	F	1307.8	89.752	0.058	-0.021	1378.548	497.112	0.033	-	0.174	-3.651	-	-	-	44	1.136	22.548	2.088	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	191.08716	01/03/0118 09:01.12	00011465	19.795	Inter685t1-0	-0.718	1	1	90.000	11.111	3.1	0.000	0.260	D	F	1303.2	89.763	0.061	-0.022	1378.878	497.114	0.033	-	0.180	-3.673	-	-	-	44	1.130	22.368	2.082	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	191.10382	01/03/0118 09:01.12	00011466	19.733	Inter685t1-0	-0.720	1	1	90.000	11.111	3.2	0.000	0.263	D	F	1297.9	89.775	0.065	-0.023	1379.208	497.116	0.034	-	0.186	-3.703	-	-	-	44	1.124	22.190	2.075	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	191.12048	01/03/0118 09:01.12	00011467	19.670	Inter685t1-0	-0.721	1	1	90.000	11.111	3.3	0.000	0.272	D	F	1292.2	89.786	0.072	-0.025	1379.536	497.117	0.034	-	0.192	-3.744	-	-	-	44	1.119	22.012	2.069	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	191.13716	01/03/0118 09:01.12	00011468	19.606	Inter685t1-0	-0.723	1	1	90.000	11.111	3.4	0.000	0.281	D	F	1285.9	89.798	0.079	-0.026	1379.863	497.119	0.035	-	0.199	-3.802	-	-	-	44	1.114	21.835	2.064	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	191.15382	01/03/0118 09:01.12	00011469	19.540	Inter685t1-0	-0.725	1	1	90.000	11.111	3.5	0.000	0.284	D	F	1280.2	89.811	0.087	-0.027	1380.190	497.121	0.035	-	0.204	-3.873	-	-	-	44	1.108	21.659	2.058	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	191.17049	01/03/0118 09:01.12	00011470	19.473	Inter685t1-0	-0.726	1	1	90.000	11.111	3.6	0.000	0.287	D	F	1274.6	89.823	0.093	-0.029	1380.515	497.122	0.035	-	0.210	-3.945	-	-	-	44	1.103	21.484	2.053	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	191.18716	01/03/0118 09:01.12	00011471	19.406	Inter685t1-0	-0.727	1	1	90.000	11.111	3.7	0.000	0.287	D	F	1269.4	89.836	0.099	-0.030	1380.839	497.124	0.036	-	0.216	-4.006	-	-	-	44	1.098	21.310	2.048	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	191.20383	01/03/0118 09:01.12	00011472	19.338	Inter685t1-0	-0.729	1	1	90.000	11.111	3.7	0.000	0.287	D	F	1265.1	89.849	0.103	-0.031	1381.162	497.125	0.036	-	0.221	-4.044	-	-	-	44	1.093	21.138	2.043	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	191.22049	01/03/0118 09:01.12	00011473	19.270	Inter685t1-0	-0.730	1	1	90.000	11.111	3.7	0.000	0.287	D	F	1261.0	89.863	0.106	-0.032	1381.483	497.126	0.036	-	0.225	-4.059	-	-	-	44	1.088	20.966	2.038	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	191.23715	01/03/0118 09:01.12	00011474	19.203	Inter685t1-0	-0.731	1	1	90.000	11.111	3.8	0.000	0.287	D	F	1257.0	89.877	0.109	-0.033	1381.804	497.127	0.036	-	0.230	-4.059	-	-	-	44	1.083	20.795	2.033	PAVEMENT_GENERAL	Urban	F	1011101000010101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
